RegisterSchemaVersion,DependencyID,FromPackageID,FromDeliverableID,FromDeliverableName,DependencyClass,AnchorType,Direction,DependencyType,TargetType,TargetPackageID,TargetDeliverableID,TargetRefID,TargetName,TargetLocation,Statement,EvidenceFile,SourceRef,EvidenceQuote,Explicitness,RequiredMaturity,ProposedMaturity,SatisfactionStatus,Confidence,Origin,FirstSeen,LastSeen,Status,Notes
v3.1,DEP-05-04-001,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),ANCHOR,IMPLEMENTS_NODE,UPSTREAM,OTHER,WBS_NODE,,,SOW-018,Deliverable-local dependency tracking (_DEPENDENCIES.md + Dependencies.csv v3.1) incl. provenance,,DEL-05-04 implements SOW-018: deliverable-local dependency tracking with _DEPENDENCIES.md + Dependencies.csv v3.1 including provenance requirements,Datasheet.md,Datasheet.md > Identification > Scope Coverage,Scope Coverage: SOW-018,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Confirmed in decomposition Scope Ledger: SOW-018 maps to PKG-05 / DEL-05-04.
v3.1,DEP-05-04-002,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),ANCHOR,TRACES_TO_REQUIREMENT,UPSTREAM,OTHER,REQUIREMENT,,,OBJ-004,Filesystem-as-state execution model is SPEC-conformant and auditable,,DEL-05-04 supports OBJ-004: Filesystem-as-state execution model is SPEC-conformant and auditable,Datasheet.md,Datasheet.md > Identification > Objective,Objective: OBJ-004,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Confirmed in decomposition: DEL-05-04 SupportsObjectives = OBJ-004.
v3.1,DEP-05-04-003,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),EXECUTION,NOT_APPLICABLE,UPSTREAM,PREREQUISITE,DELIVERABLE,PKG-05,DEL-05-02,,Execution Root Scaffolding + Layout Conformance,,DEL-05-04 requires DEL-05-02: folder structure must exist before dependency files can be placed,Datasheet.md,Datasheet.md > Construction > Related Deliverables,Establishes the folder structure in which dependency files reside,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Also confirmed in Procedure.md Prerequisites: dependency file paths assume the standard folder structure exists.
v3.1,DEP-05-04-004,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),EXECUTION,NOT_APPLICABLE,UPSTREAM,INTERFACE,DELIVERABLE,PKG-05,DEL-05-03,,Lifecycle State Handling (_STATUS.md canonical),,DEL-05-04 interfaces with DEL-05-03: _STATUS.md lifecycle interacts with dependency extraction timing,Datasheet.md,Datasheet.md > Construction > Related Deliverables,_STATUS.md lifecycle interacts with dependency extraction timing,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,"FACT. Procedure.md notes integration testing requires knowledge of _STATUS.md state interaction, but contract can be defined independently. Direction is UPSTREAM because lifecycle state informs extraction timing."
v3.1,DEP-05-04-005,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,docs/SPEC.md Sections 5-6,,DEL-05-04 is constrained by docs/SPEC.md Sections 5-6: authoritative schema definitions for _DEPENDENCIES.md and Dependencies.csv v3.1,Specification.md,Specification.md > Standards,Authoritative schema for _DEPENDENCIES.md and Dependencies.csv v3.1,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,"FACT. Multiple sources confirm: Specification.md Standards table, Procedure.md Required References, Datasheet.md References."
v3.1,DEP-05-04-006,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,"docs/CONTRACT.md (K-DEP-1, K-DEP-2, K-PROV-1)",,"DEL-05-04 is constrained by docs/CONTRACT.md binding invariants K-DEP-1 (deliverable-local authority), K-DEP-2 (target resolution), K-PROV-1 (provenance non-negotiable)",Specification.md,Specification.md > Standards,Binding invariants,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Cited in Specification.md Standards and throughout requirements.
v3.1,DEP-05-04-007,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),EXECUTION,NOT_APPLICABLE,UPSTREAM,CONSTRAINT,DOCUMENT,,,,docs/TYPES.md Section 3,,"DEL-05-04 is constrained by docs/TYPES.md Section 3: canonical dependency vocabulary (classes, types, directions, confidence, provenance)",Specification.md,Specification.md > Standards,Canonical dependency vocabulary,EXPLICIT,TBD,TBD,TBD,HIGH,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. Cited in Specification.md Standards and Procedure.md Required References.
v3.1,DEP-05-04-008,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-08,DEL-08-02,,Dependencies.csv v3.1 Schema Linter,,DEL-05-04 enables DEL-08-02: schema linter would validate Dependencies.csv against the v3.1 schema defined by this contract,Datasheet.md,Datasheet.md > Construction > Related Deliverables,Would validate Dependencies.csv against v3.1 schema,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. DEL-08-02 is TBD scope (SOW-033). Dependency exists if brought into scope.
v3.1,DEP-05-04-009,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-08,DEL-08-04,,On-demand Dependency Graph Generator,,DEL-05-04 enables DEL-08-04: graph generator would aggregate local registers produced per this contract,Datasheet.md,Datasheet.md > Construction > Related Deliverables,Would aggregate local registers into project graph,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. DEL-08-04 is TBD scope (SOW-035). Dependency exists if brought into scope.
v3.1,DEP-05-04-010,PKG-05,DEL-05-04,Dependency Tracking File Contract (v3.1),EXECUTION,NOT_APPLICABLE,DOWNSTREAM,ENABLES,DELIVERABLE,PKG-08,DEL-08-07,,Staleness Propagation + Triage Tooling,,DEL-05-04 enables DEL-08-07: staleness tooling would use dependency edges defined by this contract for change propagation,Datasheet.md,Datasheet.md > Construction > Related Deliverables,Would use dependency edges for staleness calculation,EXPLICIT,TBD,TBD,TBD,MEDIUM,EXTRACTED,2026-02-21,2026-02-21,ACTIVE,FACT. DEL-08-07 is TBD scope (SOW-038). Dependency exists if brought into scope.
